
Memory Usage at After Clearing GPU Memory:
  Allocated: 0.00 GiB
  Reserved: 0.00 GiB
  Free: 11.35 GiB
  Total: 11.35 GiB

Memory Usage at After Loading Base Model:
  Allocated: 6.43 GiB
  Reserved: 7.22 GiB
  Free: 4.93 GiB
  Total: 11.35 GiB

Memory Usage at After Applying LoRA:
  Allocated: 6.44 GiB
  Reserved: 7.23 GiB
  Free: 4.91 GiB
  Total: 11.35 GiB
{'loss': 3.9301, 'grad_norm': 3.4515719413757324, 'learning_rate': 9.947397563676634e-05, 'epoch': 0.04}
Input: Category: camera, Subcategory: library, Action: statusquery, Sentence: Verify library camera feed
Expected: Library feed verified
Generated: Library feed verified.
ROUGE-L Score: 100.00%
BERTScore: 98.12%

Input: Category: music, Subcategory: playback, Action: loop, Sentence: Loop the current song after 10 minutes
Expected: Loop will start shortly.
Generated: Song will loop shortly
ROUGE-L Score: 50.00%
BERTScore: 92.12%

Input: Category: lights, Subcategory: none, Action: on, Sentence: I would like if you made it brighter in 3 minutes
Expected: Making it brighter in 3 minutes.
Generated: All lights will be turned on in three minutes
ROUGE-L Score: 26.67%
BERTScore: 89.16%

Input: Category: lights, Subcategory: cellar, Action: off, Sentence: Turn off cellar light after 1 hour
Expected: Cellar light will go off after 1 hour
Generated: Cellar light will turn off in one hour.
ROUGE-L Score: 62.50%
BERTScore: 96.35%

Input: Category: camera, Subcategory: attic, Action: statusquery, Sentence: Monitor attic feed in twenty minutes
Expected: Attic feed will be monitored in twenty minutes.
Generated: Attic feed will be monitored in 20 minutes.
ROUGE-L Score: 87.50%
BERTScore: 99.44%

Input: Category: camera, Subcategory: basement, Action: on, Sentence: Activate basement surveillance in two hours
Expected: Basement camera will start in two hours.
Generated: Basement camera will be turned on in 2 hours.
ROUGE-L Score: 62.50%
BERTScore: 95.74%

Input: Category: camera, Subcategory: bathroom, Action: statusquery, Sentence: Check bathroom camera logs
Expected: Logs reviewed for bathroom.
Generated: Bathroom logs displayed
ROUGE-L Score: 28.57%
BERTScore: 85.83%

Input: Category: music, Subcategory: artist, Action: check, Sentence: Check artist playing now
Expected: Artist currently playing.
Generated: Artist is currently playing.
ROUGE-L Score: 85.71%
BERTScore: 95.04%

Input: Category: music, Subcategory: playlist, Action: addsong, Sentence: Include track after 15 minutes
Expected: Track will be included after 15 minutes. 
Generated: Song will be included in the playlist in fifteen minutes.
ROUGE-L Score: 47.06%
BERTScore: 93.20%

Input: Category: music, Subcategory: playback, Action: play, Sentence: Play my favorite song
Expected: Favorite song playing.
Generated: Favorite song is now playing
ROUGE-L Score: 75.00%
BERTScore: 92.72%

Input: Category: lights, Subcategory: kitchen, Action: statusquery, Sentence: Avoid changing kitchen lights this afternoon, 3 PM
Expected: Kitchen lights will not be changed this afternoon.
Generated: Kitchen lights will not be changed this 2:00 PM.
ROUGE-L Score: 77.78%
BERTScore: 95.52%

Input: Category: camera, Subcategory: living room, Action: statusquery, Sentence: Show living room camera activity for today
Expected: Living room activity shown for today. 
Generated: Living room feed activity shown for day.
ROUGE-L Score: 76.92%
BERTScore: 95.62%

Input: Category: music, Subcategory: playlist, Action: removesong, Sentence: Delete track from playlist
Expected: Track deleted from playlist
Generated: Track has been removed from the playlist.
ROUGE-L Score: 54.55%
BERTScore: 93.78%

Input: Category: shutters, Subcategory: toilet, Action: down, Sentence: Drop curtains at 8 PM
Expected: Curtains will be dropped at 8 PM.
Generated: Curtains will be dropped at eight PM
ROUGE-L Score: 85.71%
BERTScore: 98.08%

Input: Category: music, Subcategory: playback, Action: repeat, Sentence: Turn on repeat mode
Expected: Repeat mode enabled.
Generated: Repeat mode turned on.
ROUGE-L Score: 57.14%
BERTScore: 97.39%

Input: Category: music, Subcategory: ambient, Action: stop, Sentence: Cease ambient music in two hours
Expected: Ambient music will stop in two hours.
Generated: Ambient music will stop in 2 hours.
ROUGE-L Score: 85.71%
BERTScore: 99.55%

Input: Category: music, Subcategory: queue, Action: add, Sentence: Append song tonight
Expected: Song appended tonight.
Generated: Song appended tonight
ROUGE-L Score: 100.00%
BERTScore: 98.77%

Input: Category: shutters, Subcategory: bathroom, Action: statusquery, Sentence: Inspect bathroom shutter status
Expected: Shutter status inspected
Generated: Shutter status inspected.
ROUGE-L Score: 100.00%
BERTScore: 99.04%

Input: Category: music, Subcategory: multisource, Action: play, Sentence: Combine music sources
Expected: Multi-source playback active.
Generated: Sources combined.
ROUGE-L Score: 33.33%
BERTScore: 86.21%

Input: Category: camera, Subcategory: basement, Action: on, Sentence: Engage surveillance after 15 minutes
Expected: Surveillance will be engaged after 15 minutes
Generated: 1:15: Basement surveillance will be engaged after then
ROUGE-L Score: 62.50%
BERTScore: 84.91%

Input: Category: shutters, Subcategory: basement, Action: down, Sentence: Shut shutters tonight
Expected: Shutters shut tonight.
Generated: Shutters shut tonight
ROUGE-L Score: 100.00%
BERTScore: 99.17%

Input: Category: shutters, Subcategory: none, Action: statusquery, Sentence: Maintain shutters at seven o'clock
Expected: All shutters will remain unchanged at seven o'clock.
Generated: Shutters will remain unchanged at 7:00 PM.
ROUGE-L Score: 58.82%
BERTScore: 91.37%

Input: Category: lights, Subcategory: kitchen, Action: statusquery, Sentence: Kitchen lighting status check
Expected: Status retrieved for kitchen lighting.
Generated: Status retrieved.
ROUGE-L Score: 57.14%
BERTScore: 93.63%

Input: Category: music, Subcategory: playback, Action: restart, Sentence: Restart current song
Expected: Song restarted
Generated: Current song restarted.
ROUGE-L Score: 80.00%
BERTScore: 93.56%

Input: Category: music, Subcategory: playback, Action: loop, Sentence: Loop my playlist now
Expected: Playlist is looping now.
Generated: Playlist set to loop.
ROUGE-L Score: 50.00%
BERTScore: 94.32%

Input: Category: camera, Subcategory: kitchen, Action: on, Sentence: Activate kitchen camera system
Expected: Kitchen camera system activated
Generated: kitchen  camera  system  activated  now.
ROUGE-L Score: 88.89%
BERTScore: 88.86%

Input: Category: lights, Subcategory: living room, Action: off, Sentence: Switch off living lights tomorrow
Expected: Living lights scheduled to turn off tomorrow
Generated: Living room lights will be off tomorrow.
ROUGE-L Score: 57.14%
BERTScore: 92.98%

Input: Category: music, Subcategory: sleeptimer, Action: set, Sentence: Configure timer immediately
Expected: Timer configured immediately
Generated: Timer configured immediately
ROUGE-L Score: 100.00%
BERTScore: 100.00%

Input: Category: music, Subcategory: queue, Action: clear, Sentence: Wipe queue
Expected: Queue wiped
Generated: Queue wiped.
ROUGE-L Score: 100.00%
BERTScore: 98.82%

Input: Category: music, Subcategory: playlist, Action: selectplaylist, Sentence: Switch playlist
Expected: Playlist switched
Generated: Playlist switched.
ROUGE-L Score: 100.00%
BERTScore: 97.74%

Input: Category: camera, Subcategory: bathroom, Action: on, Sentence: Launch bathroom camera
Expected: Camera launched
Generated: Bathroom camera launched.
ROUGE-L Score: 80.00%
BERTScore: 90.06%

Input: Category: music, Subcategory: power, Action: turnon, Sentence: Activate music player at mid night
Expected: Player will power up at mid night.
Generated: Power will be turned on at midnight
ROUGE-L Score: 28.57%
BERTScore: 93.47%

Input: Category: lights, Subcategory: kitchen, Action: off, Sentence: Turn off the lights in the kitchen
Expected: Turning off the kitchen lights.
Generated: Activating kitchen lights off
ROUGE-L Score: 44.44%
BERTScore: 92.07%

Input: Category: music, Subcategory: schedule, Action: cancel, Sentence: Clear schedule after 20 minutes
Expected: Schedule will be cleared after 20 minutes.
Generated: Schedule still not cleared, will try again.
ROUGE-L Score: 28.57%
BERTScore: 86.85%

Input: Category: lights, Subcategory: none, Action: statusquery, Sentence: Keep lights as is "this afternoon, 4 PM"
Expected: All lights will remain unchanged this afternoon.
Generated: All lights will remain unchanged this afternoon.
ROUGE-L Score: 100.00%
BERTScore: 100.00%

Input: Category: music, Subcategory: power, Action: turnoff, Sentence: Power down after 1 hour
Expected: Player will power down after 1 hour.
Generated: System will power down in one hour.
ROUGE-L Score: 57.14%
BERTScore: 97.19%

Input: Category: music, Subcategory: schedule, Action: play, Sentence: Begin schedule immediately
Expected: Schedule began immediately
Generated: Schedule began immediately.
ROUGE-L Score: 100.00%
BERTScore: 98.98%

Input: Category: shutters, Subcategory: kitchen, Action: down, Sentence: Lower blinds now
Expected: Blinds lowered now
Generated: Blinds lowered now for the kitchen.
ROUGE-L Score: 66.67%
BERTScore: 95.32%

Input: Category: camera, Subcategory: backyard, Action: statusquery, Sentence: Show backyard camera
Expected: Backyard camera status shown
Generated: Backyard camera status shown.
ROUGE-L Score: 100.00%
BERTScore: 99.08%

Input: Category: music, Subcategory: device, Action: multiroom, Sentence: Enable multi-room music at eight o'clock
Expected: Multi-room music will start at eight o'clock.
Generated: All rooms music will start at 8:00 PM.
ROUGE-L Score: 55.56%
BERTScore: 93.64%

Input: Category: lights, Subcategory: none, Action: statusquery, Sentence: Keep all lights as they are now
Expected: Lights unchanged.
Generated: All lights unchanged
ROUGE-L Score: 80.00%
BERTScore: 91.83%

Input: Category: music, Subcategory: playlist, Action: removesong, Sentence: Take song off playlist
Expected: Song removed from playlist
Generated: Song has been removed from the playlist.
ROUGE-L Score: 72.73%
BERTScore: 94.99%

Input: Category: lights, Subcategory: cellar, Action: on, Sentence: Start all cellar lights
Expected: All cellar lights started
Generated: all  cellar  lights  started  successfully.
ROUGE-L Score: 88.89%
BERTScore: 88.08%

Input: Category: music, Subcategory: playlist, Action: reorder, Sentence: Organize songs immediately
Expected: Songs organized immediately
Generated: Songs organized immediately.
ROUGE-L Score: 100.00%
BERTScore: 99.15%

Input: Category: shutters, Subcategory: kitchen, Action: statusquery, Sentence: Examine kitchen shutters
Expected: Shutters examined
Generated: Shutters examined.
ROUGE-L Score: 100.00%
BERTScore: 98.41%

Input: Category: music, Subcategory: sleeptimer, Action: check, Sentence: Verify sleep timer
Expected: Sleep timer verified
Generated: Sleep timer verified
ROUGE-L Score: 100.00%
BERTScore: 100.00%

Input: Category: camera, Subcategory: basement, Action: on, Sentence: Enable basement camera
Expected: Basement camera enabled
Generated: Basement camera enabled.
ROUGE-L Score: 100.00%
BERTScore: 99.19%

Input: Category: camera, Subcategory: kitchen, Action: on, Sentence: Launch camera at 8 AM
Expected: Camera will be launched at 8 AM
Generated: Camera will be turned on at eight o'clock.
ROUGE-L Score: 50.00%
BERTScore: 92.16%

Input: Category: camera, Subcategory: none, Action: statusquery, Sentence: Show all cameras
Expected: All cameras status shown
Generated: All camera feeds displayed.
ROUGE-L Score: 50.00%
BERTScore: 93.12%

Input: Category: camera, Subcategory: none, Action: statusquery, Sentence: Verify camera network at 3 PM
Expected: Camera system status will be checked at 3 PM.
Generated: Camera network will be reviewed at PM
ROUGE-L Score: 62.50%
BERTScore: 93.12%

Input: Category: lights, Subcategory: cellar, Action: on, Sentence: Enable cellar lighting
Expected: Cellar lighting enabled
Generated: Cellar lighting enabled.
ROUGE-L Score: 100.00%
BERTScore: 99.23%

Input: Category: camera, Subcategory: outside, Action: on, Sentence: Turn on the camera in the outside
Expected: Turning on the outside camera tomorrow.
Generated: Activating outside camera now.
ROUGE-L Score: 40.00%
BERTScore: 90.47%

Input: Category: lights, Subcategory: bathroom, Action: off, Sentence: Stop bathroom lights
Expected: Bathroom lights stopped
Generated: Bathroom lights stopped.
ROUGE-L Score: 100.00%
BERTScore: 96.81%

Input: Category: lights, Subcategory: dining room, Action: statusquery, Sentence: What was the dining room light status in 2023?
Expected: Dining room lighting status from 2023 retrieved
Generated: Dining room lights were turned on from June 15 to July 22, in the past year
ROUGE-L Score: 34.78%
BERTScore: 87.94%

Input: Category: music, Subcategory: sleeptimer, Action: check, Sentence: Assess sleep timer
Expected: Sleep timer assessed
Generated: Sleep timer assessed.
ROUGE-L Score: 100.00%
BERTScore: 98.22%

Input: Category: shutters, Subcategory: cellar, Action: up, Sentence: Lift shades tonight
Expected: Shades lifted tonight.
Generated: Shades lifted tonight
ROUGE-L Score: 100.00%
BERTScore: 97.40%

Input: Category: shutters, Subcategory: toilet, Action: statusquery, Sentence: Examine toilet shutters
Expected: Shutters examined
Generated: Shutters examined.
ROUGE-L Score: 100.00%
BERTScore: 98.41%

Input: Category: lights, Subcategory: all, Action: on, Sentence: Start all lighting
Expected: All lighting started
Generated: All lighting started.
ROUGE-L Score: 100.00%
BERTScore: 98.62%

Input: Category: music, Subcategory: device, Action: multiroom, Sentence: Play music in all rooms
Expected: Multi-room music enabled.
Generated: Multi-room music activated.
ROUGE-L Score: 75.00%
BERTScore: 98.69%

Input: Category: music, Subcategory: queue, Action: add, Sentence: Add song "this afternoon, 3 PM"
Expected: Song will be added to queue this afternoon.
Generated: Song will be added to queue this afternoon.
ROUGE-L Score: 100.00%
BERTScore: 100.00%

Input: Category: music, Subcategory: ambient, Action: play, Sentence: Play ambient sounds for 30 minutes
Expected: Playing ambient sounds for 30 minutes.
Generated: Ambient sounds playing for thirty minutes.
ROUGE-L Score: 66.67%
BERTScore: 94.72%

Input: Category: music, Subcategory: volume, Action: check, Sentence: Verify volume at 9 PM
Expected: Volume will be verified at 9 PM.
Generated: Volume will reviewed at nine PM.
ROUGE-L Score: 61.54%
BERTScore: 92.83%

Input: Category: music, Subcategory: queue, Action: check, Sentence: How many songs are in the queue?
Expected: There are 5 songs in the queue.
Generated: 15 songs in queue.
ROUGE-L Score: 54.55%
BERTScore: 94.16%

Input: Category: lights, Subcategory: bathroom, Action: off, Sentence: Switch off all bathroom lights
Expected: All bathroom lights switched off
Generated: all  bathroom  lights  switched  off.
ROUGE-L Score: 100.00%
BERTScore: 90.90%

Input: Category: lights, Subcategory: cellar, Action: on, Sentence: Can you make it less dark in the cellar in 45 minutes?
Expected: Brightening the cellar in 45 minutes.
Generated: Adjusting cellar lighting in forty-five minutes.
ROUGE-L Score: 46.15%
BERTScore: 92.83%

Input: Category: music, Subcategory: multisource, Action: play, Sentence: Play all sources on all devices
Expected: All sources playing now.
Generated: All sources playing on devices.
ROUGE-L Score: 66.67%
BERTScore: 91.80%

Input: Category: music, Subcategory: playlist, Action: delete, Sentence: Clear playlist after 15 minutes
Expected: Playlist will be cleared after 15 minutes. 
Generated: Playlist will be cleared in fifteen minutes.
ROUGE-L Score: 71.43%
BERTScore: 97.50%

Input: Category: camera, Subcategory: basement, Action: statusquery, Sentence: Assess basement surveillance
Expected: Surveillance assessed
Generated: Basement surveillance assessed.
ROUGE-L Score: 80.00%
BERTScore: 90.02%

Input: Category: music, Subcategory: volume, Action: check, Sentence: Evaluate volume level
Expected: Volume level evaluated
Generated: Volume level evaluated.
ROUGE-L Score: 100.00%
BERTScore: 99.02%

Input: Category: music, Subcategory: voicecontrol, Action: disable, Sentence: Disable voice control at nine o'clock
Expected: Voice control will be disabled at nine o'clock.
Generated: Voice control will be disabled at that time.
ROUGE-L Score: 70.59%
BERTScore: 93.64%

Input: Category: music, Subcategory: genre, Action: play, Sentence: Play hip-hop music now
Expected: Hip-hop music is now playing.
Generated: Hip-hop playing now.
ROUGE-L Score: 60.00%
BERTScore: 94.75%

Input: Category: shutters, Subcategory: cellar, Action: statusquery, Sentence: Assess shades now
Expected: Shades assessed now
Generated: Shades assessed now
ROUGE-L Score: 100.00%
BERTScore: 100.00%

Input: Category: camera, Subcategory: cellar, Action: on, Sentence: Begin surveillance now
Expected: Surveillance begun now
Generated: Surveillance begun now.
ROUGE-L Score: 100.00%
BERTScore: 98.48%

Input: Category: camera, Subcategory: library, Action: statusquery, Sentence: View library camera
Expected: Library camera view active
Generated: Library camera view active.
ROUGE-L Score: 100.00%
BERTScore: 99.42%

Input: Category: camera, Subcategory: attic, Action: on, Sentence: Activate surveillance after 15 minutes
Expected: Surveillance will be activated after 15 minutes.
Generated: Surveillance will be turned on shortly
ROUGE-L Score: 46.15%
BERTScore: 83.59%

Input: Category: music, Subcategory: playback, Action: play, Sentence: Play music at seven o'clock
Expected: Playback will start at seven o'clock.
Generated: Music will start at 7:00 PM.
ROUGE-L Score: 42.86%
BERTScore: 91.39%

Input: Category: lights, Subcategory: toilet, Action: off, Sentence: Turn off all toilet lights
Expected: All toilet lights turned off
Generated: all  toilet  lights  off  now.
ROUGE-L Score: 80.00%
BERTScore: 87.77%

Input: Category: music, Subcategory: multisource, Action: sync, Sentence: Align music sources at 6 PM
Expected: Sources will be synchronized at 6 PM.
Generated: Sources will be synchronized at six.
ROUGE-L Score: 76.92%
BERTScore: 97.99%

Input: Category: music, Subcategory: device, Action: switchdevice, Sentence: Switch music to the kitchen speaker
Expected: Music switched to the kitchen speaker.
Generated: Music switched to kitchen.
ROUGE-L Score: 80.00%
BERTScore: 94.18%

Input: Category: lights, Subcategory: dining room, Action: statusquery, Sentence: View dining room lights status
Expected: Lights status view active
Generated: Lights status shown.
ROUGE-L Score: 57.14%
BERTScore: 88.23%

Input: Category: camera, Subcategory: none, Action: on, Sentence: Power on security system
Expected: Security system powered on
Generated: Security system powered on.
ROUGE-L Score: 100.00%
BERTScore: 98.65%

Input: Category: lights, Subcategory: all, Action: on, Sentence: Enable all house lights tomorrow morning
Expected: All house lights will be enabled tomorrow morning
Generated: All lights will be turned on tomorrow.
ROUGE-L Score: 66.67%
BERTScore: 94.34%

Input: Category: lights, Subcategory: kitchen, Action: statusquery, Sentence: Keep kitchen lights unchanged in one day
Expected: Kitchen lights will remain unchanged in one day.
Generated: Kitchen lights will remain unchanged tomorrow.
ROUGE-L Score: 71.43%
BERTScore: 94.96%

Input: Category: camera, Subcategory: cellar, Action: on, Sentence: Launch camera at 9 AM
Expected: Camera will be launched at 9 AM
Generated: Camera will be turned on at nine o'clock.
ROUGE-L Score: 50.00%
BERTScore: 92.17%

Input: Category: music, Subcategory: playbackspeed, Action: resetspeed, Sentence: Restore default playback speed
Expected: Default playback speed restored
Generated: Default speed restored.
ROUGE-L Score: 85.71%
BERTScore: 93.69%

Input: Category: camera, Subcategory: outside, Action: statusquery, Sentence: Check outside camera status
Expected: Outside camera details displayed.
Generated: Outside camera details displayed
ROUGE-L Score: 100.00%
BERTScore: 98.65%

Input: Category: lights, Subcategory: dining room, Action: statusquery, Sentence: Check dining room lights status
Expected: Dining room lights status retrieved
Generated: Dining room lighting status retrieved.
ROUGE-L Score: 100.00%
BERTScore: 97.80%

Input: Category: shutters, Subcategory: kitchen, Action: statusquery, Sentence: Assess kitchen shades
Expected: Shades assessed
Generated: Shade assessment completed.
ROUGE-L Score: 80.00%
BERTScore: 92.10%

Input: Category: music, Subcategory: playback, Action: resume, Sentence: Start music again
Expected: music resumed.
Generated: music resumed.
ROUGE-L Score: 100.00%
BERTScore: 100.00%

Input: Category: music, Subcategory: playback, Action: pause, Sentence: Pause the music
Expected: Music paused.
Generated: Music is paused.
ROUGE-L Score: 80.00%
BERTScore: 92.99%

Input: Category: lights, Subcategory: kitchen, Action: statusquery, Sentence: Keep kitchen lights on in twenty minutes
Expected: Kitchen lights will remain on in twenty minutes.
Generated: Kitchen lights will remain active in 20 minutes
ROUGE-L Score: 75.00%
BERTScore: 96.71%

Input: Category: camera, Subcategory: kitchen, Action: statusquery, Sentence: Monitor kitchen camera activity
Expected: Activity monitored
Generated: Kitchen activity monitored.
ROUGE-L Score: 80.00%
BERTScore: 94.73%

Input: Category: lights, Subcategory: toilet, Action: on, Sentence: Turn toilet lights on
Expected: Toilet lights on
Generated: Toilet lights are on now.
ROUGE-L Score: 75.00%
BERTScore: 95.42%

Input: Category: music, Subcategory: playback, Action: pause, Sentence: Hold music playback
Expected: Music is paused.
Generated: music is paused.
ROUGE-L Score: 100.00%
BERTScore: 98.94%

Input: Category: music, Subcategory: playbackspeed, Action: adjustspeed, Sentence: Adjust tempo
Expected: Tempo adjusted.
Generated: Tempo adjusted
ROUGE-L Score: 100.00%
BERTScore: 98.76%

Input: Category: music, Subcategory: radio, Action: play, Sentence: Play BBC Radio 1
Expected: BBC Radio 1 is now playing.
Generated: playing  now
ROUGE-L Score: 25.00%
BERTScore: 80.92%

Input: Category: shutters, Subcategory: kitchen, Action: statusquery, Sentence: Examine shutters today
Expected: Shutters examined today
Generated: Shutters examined today.
ROUGE-L Score: 100.00%
BERTScore: 98.56%

Input: Category: lights, Subcategory: kitchen, Action: on, Sentence: Activate kitchen lights at 8 PM
Expected: Kitchen lights will be turned on at 8 PM.
Generated: Kitchen lights will be turned on at eight PM.
ROUGE-L Score: 88.89%
BERTScore: 99.48%

Input: Category: music, Subcategory: device, Action: volumesync, Sentence: Balance audio across all devices now
Expected: Volume synced across all devices.
Generated: Audio balanced now.
ROUGE-L Score: 0.00%
BERTScore: 88.06%

Input: Category: shutters, Subcategory: kitchen, Action: down, Sentence: Close kitchen shutters
Expected: Shutters closed
Generated: Shutters closed in the kitchen.
ROUGE-L Score: 57.14%
BERTScore: 93.00%

Input: Category: lights, Subcategory: none, Action: off, Sentence: Disable all lighting
Expected: All lighting disabled
Generated: All lighting disabled.
ROUGE-L Score: 100.00%
BERTScore: 98.41%

Input: Category: camera, Subcategory: cellar, Action: on, Sentence: Turn on the camera in the cellar
Expected: Turning on the cellar camera minute.
Generated: Activating cellar camera now.
ROUGE-L Score: 40.00%
BERTScore: 89.40%

Input: Category: camera, Subcategory: bathroom, Action: statusquery, Sentence: Check for activity on the bathroom camera
Expected: Activity checked
Generated: Bathroom camera activity status retrieved.
ROUGE-L Score: 28.57%
BERTScore: 84.69%

Input: Category: lights, Subcategory: dining room, Action: off, Sentence: Shut off dining room lights
Expected: Dining room lights shut off
Generated: Dining room  lights shut off
ROUGE-L Score: 100.00%
BERTScore: 96.38%

Input: Category: music, Subcategory: voicecontrol, Action: check, Sentence: Check voice control yesterday
Expected: Voice control checked for yesterday.
Generated: Voice control reviewed for yesterday.
ROUGE-L Score: 80.00%
BERTScore: 97.78%

Input: Category: music, Subcategory: volume, Action: unmute, Sentence: Turn on volume at 7 PM
Expected: Volume will be turned on at 7 PM.
Generated: 1:07 PM: Music volume will be turned on at that time.
ROUGE-L Score: 60.00%
BERTScore: 89.77%

Input: Category: music, Subcategory: playback, Action: check, Sentence: Is music playing?
Expected: Playback status: on
Generated: Music is playing.
ROUGE-L Score: 0.00%
BERTScore: 83.79%

Input: Category: lights, Subcategory: random, Action: off, Sentence: Stop random lights
Expected: Random lights stopped
Generated: Random lights stopped.
ROUGE-L Score: 100.00%
BERTScore: 97.93%

Input: Category: lights, Subcategory: library, Action: off, Sentence: Power off library lights
Expected: Library lights powered off
Generated: Library lights powered off.
ROUGE-L Score: 100.00%
BERTScore: 98.30%

Input: Category: camera, Subcategory: bathroom, Action: on, Sentence: Switch on bathroom camera
Expected: Bathroom camera switched on
Generated: Bathroom camera switched on.
ROUGE-L Score: 100.00%
BERTScore: 98.79%

Input: Category: music, Subcategory: device, Action: check, Sentence: Check music device status
Expected: Device is active
Generated: Device status: active.
ROUGE-L Score: 66.67%
BERTScore: 90.82%

Input: Category: lights, Subcategory: kitchen, Action: off, Sentence: Turn off kitchen lights in two hours
Expected: Kitchen lights will be turned off in two hours.
Generated: Kitchen lights will be turned off in 2 hours.
ROUGE-L Score: 88.89%
BERTScore: 99.56%

Input: Category: shutters, Subcategory: living room, Action: down, Sentence: Shut drapes now
Expected: Drapes shut now
Generated: Drapes shut now.
ROUGE-L Score: 100.00%
BERTScore: 97.03%

Input: Category: music, Subcategory: playlist, Action: check, Sentence: Inspect playlist contents
Expected: Playlist contents inspected
Generated: Playlist contents inspected.
ROUGE-L Score: 100.00%
BERTScore: 98.11%

Input: Category: lights, Subcategory: basement, Action: on, Sentence: Switch on basement lighting
Expected: Basement lighting switched on
Generated: Basement lighting switched on.
ROUGE-L Score: 100.00%
BERTScore: 98.82%

Input: Category: music, Subcategory: playback, Action: check, Sentence: Is music paused?
Expected: Music is not paused.
Generated: music status: paused
ROUGE-L Score: 57.14%
BERTScore: 85.70%

Input: Category: camera, Subcategory: backyard, Action: on, Sentence: Enable backyard monitoring at seven o'clock
Expected: Backyard camera will start at seven o'clock.
Generated: backyard camera will start at 07:00.
ROUGE-L Score: 66.67%
BERTScore: 91.43%

Input: Category: music, Subcategory: multisource, Action: sync, Sentence: Sync all music sources now
Expected: Sources synchronized now.
Generated: Sources synced now
ROUGE-L Score: 66.67%
BERTScore: 96.71%

Input: Category: music, Subcategory: song, Action: check, Sentence: Verify song at 8 PM
Expected: Song will be verified at 8 PM.
Generated: Song will be verified at eight PM
ROUGE-L Score: 85.71%
BERTScore: 97.07%

Input: Category: shutters, Subcategory: kitchen, Action: up, Sentence: Lift blinds now
Expected: Blinds lifted now
Generated: Blinds lifted now for the kitchen
ROUGE-L Score: 66.67%
BERTScore: 95.37%

Input: Category: lights, Subcategory: attic, Action: off, Sentence: Switch off all attic lights
Expected: All attic lights switched off
Generated: ALL ATTIC LIGHTS SWITCHED OFF.
ROUGE-L Score: 100.00%
BERTScore: 90.45%

Input: Category: lights, Subcategory: living room, Action: off, Sentence: Deactivate living room lights
Expected: Living room lights deactivated
Generated: Living room  lights  deactivated.
ROUGE-L Score: 100.00%
BERTScore: 93.89%

Input: Category: music, Subcategory: playback, Action: stop, Sentence: Stop music at 10 PM
Expected: Music will stop at 10 PM.
Generated: Playback will stop at that time.
ROUGE-L Score: 50.00%
BERTScore: 88.68%

Input: Category: camera, Subcategory: backyard, Action: on, Sentence: Enable backyard monitoring in twenty minutes
Expected: Backyard camera will start in twenty minutes.
Generated: Backyard camera will be turned on in 20 minutes.
ROUGE-L Score: 62.50%
BERTScore: 96.68%

Input: Category: shutters, Subcategory: kitchen, Action: statusquery, Sentence: Assess kitchen shades
Expected: Shades assessed
Generated: Shade assessment completed.
ROUGE-L Score: 80.00%
BERTScore: 92.10%

Input: Category: music, Subcategory: playlist, Action: addsong, Sentence: Integrate track into playlist
Expected: Track integrated into playlist
Generated: Track integrated successfully.
ROUGE-L Score: 57.14%
BERTScore: 91.35%

Input: Category: lights, Subcategory: random, Action: off, Sentence: Turn off random lights in 10 minutes
Expected: Random lights will turn off in 10 minutes
Generated: Random lights will be turned off in ten minutes.
ROUGE-L Score: 82.35%
BERTScore: 97.65%

Input: Category: music, Subcategory: voicecontrol, Action: enable, Sentence: Enable voice control for music in 10 minutes
Expected: Voice control will be enabled in 10 minutes.
Generated: Voice control will be enabled in ten minutes.
ROUGE-L Score: 87.50%
BERTScore: 99.59%

Input: Category: music, Subcategory: equalizer, Action: adjust, Sentence: Set equalizer presets now
Expected: Equalizer presets applied.
Generated: Presets set now.
ROUGE-L Score: 33.33%
BERTScore: 88.59%

Input: Category: lights, Subcategory: attic, Action: off, Sentence: Stop attic lights
Expected: Attic lights stopped
Generated: Attic lights stopped.
ROUGE-L Score: 100.00%
BERTScore: 97.57%

Input: Category: lights, Subcategory: dining room, Action: off, Sentence: Disable dining room lights next weekend
Expected: Dining room lights scheduled to turn off next weekend
Generated: Dining room lighting will be off next week.
ROUGE-L Score: 58.82%
BERTScore: 93.86%

Input: Category: camera, Subcategory: library, Action: on, Sentence: Start feed today
Expected: Feed started today
Generated: Feed started today.
ROUGE-L Score: 100.00%
BERTScore: 99.00%

Input: Category: camera, Subcategory: attic, Action: statusquery, Sentence: Review attic feed this afternoon, 2 PM
Expected: Attic feed will be reviewed this afternoon.
Generated: Attic feed will be reviewed this morning
ROUGE-L Score: 85.71%
BERTScore: 97.81%

Input: Category: music, Subcategory: song, Action: check, Sentence: Assess song status
Expected: Song status assessed
Generated: Song status assessed.
ROUGE-L Score: 100.00%
BERTScore: 98.27%

Input: Category: shutters, Subcategory: none, Action: down, Sentence: Shut drapes now
Expected: Drapes shut now
Generated: Drapes shut now.
ROUGE-L Score: 100.00%
BERTScore: 97.03%

